x,y,event,description,ordinalNum
-77.0,6.0,Shot,Andreas Johnsson Backhand saved by Vitek Vanecek,2nd
-82.0,-7.0,Missed Shot,Ryan Graves Over Net Vitek Vanecek,2nd
-64.0,2.0,Missed Shot,Ryan Graves Wide of Net Vitek Vanecek,2nd
-43.0,-6.0,Missed Shot,Evgeny Kuznetsov Over Net Scott Wedgewood,2nd
-66.0,-11.0,Missed Shot,Jesper Bratt Over Net Vitek Vanecek,2nd
-81.0,-2.0,Goal,"Daniel Sprong (1) Snap Shot, assists: none",2nd
-31.0,38.0,Shot,Dougie Hamilton Snap Shot saved by Vitek Vanecek,2nd
-63.0,-10.0,Shot,Damon Severson Slap Shot saved by Vitek Vanecek,2nd
-77.0,-30.0,Missed Shot,John Carlson Wide of Net Scott Wedgewood,2nd
-78.0,12.0,Shot,Conor Sheary Backhand saved by Scott Wedgewood,2nd
-80.0,7.0,Shot,Evgeny Kuznetsov Snap Shot saved by Scott Wedgewood,2nd
-51.0,1.0,Missed Shot,Jonas Siegenthaler Over Net Vitek Vanecek,2nd
-87.0,-6.0,Shot,Michael McLeod Backhand saved by Vitek Vanecek,2nd
-74.0,-4.0,Missed Shot,Yegor Sharangovich Goalpost Vitek Vanecek,2nd
-81.0,-17.0,Shot,Conor Sheary Snap Shot saved by Scott Wedgewood,2nd
-52.0,29.0,Missed Shot,Conor Sheary Wide of Net Scott Wedgewood,2nd
-72.0,12.0,Shot,Pavel Zacha Slap Shot saved by Vitek Vanecek,2nd
-70.0,18.0,Shot,Christian Jaros Slap Shot saved by Vitek Vanecek,3rd
-48.0,34.0,Missed Shot,Mason Geertsen Wide of Net Vitek Vanecek,3rd
-77.0,0.0,Missed Shot,Yegor Sharangovich Wide of Net Vitek Vanecek,3rd
-40.0,-36.0,Shot,Daniel Sprong Slap Shot saved by Scott Wedgewood,3rd
-86.0,-8.0,Missed Shot,Jesper Bratt Wide of Net Vitek Vanecek,3rd
-55.0,-4.0,Missed Shot,Alex Ovechkin Wide of Net Scott Wedgewood,3rd
-53.0,-16.0,Missed Shot,Alex Ovechkin Wide of Net Scott Wedgewood,3rd
-52.0,12.0,Missed Shot,John Carlson Wide of Net Scott Wedgewood,3rd
-55.0,20.0,Shot,John Carlson Slap Shot saved by Scott Wedgewood,3rd
-49.0,-31.0,Shot,Damon Severson Wrist Shot saved by Vitek Vanecek,3rd
-36.0,18.0,Shot,Justin Schultz Snap Shot saved by Scott Wedgewood,3rd
-79.0,1.0,Missed Shot,Nico Hischier Wide of Net Vitek Vanecek,3rd
-50.0,17.0,Shot,Martin Fehervary Snap Shot saved by Scott Wedgewood,3rd
-70.0,-18.0,Shot,Carl Hagelin Snap Shot saved by Scott Wedgewood,3rd
-62.0,17.0,Missed Shot,Lars Eller Wide of Net Scott Wedgewood,3rd
-41.0,-23.0,Missed Shot,Daniel Sprong Wide of Net Scott Wedgewood,3rd
-80.0,12.0,Goal,"Evgeny Kuznetsov (3) Snap Shot, assists: Tom Wilson (5), Alex Ovechkin (4)",3rd
-35.0,-39.0,Shot,P.K. Subban Snap Shot saved by Vitek Vanecek,3rd
-38.0,0.0,Shot,P.K. Subban Slap Shot saved by Vitek Vanecek,3rd
-44.0,-5.0,Goal,"Janne Kuokkanen (1) Slap Shot, assists: Damon Severson (1), Yegor Sharangovich (2)",3rd
-79.0,-4.0,Shot,Jimmy Vesey Backhand saved by Vitek Vanecek,3rd
-38.0,-27.0,Shot,Dougie Hamilton Slap Shot saved by Vitek Vanecek,3rd
-77.0,0.0,Missed Shot,Nic Dowd Wide of Net Scott Wedgewood,3rd
-84.0,30.0,Shot,Yegor Sharangovich Wrist Shot saved by Vitek Vanecek,3rd
-57.0,1.0,Shot,Jesper Bratt Slap Shot saved by Vitek Vanecek,3rd
-58.0,-18.0,Shot,Evgeny Kuznetsov Slap Shot saved by Scott Wedgewood,3rd
-78.0,-6.0,Shot,Yegor Sharangovich Snap Shot saved by Vitek Vanecek,3rd
-88.0,-6.0,Shot,Yegor Sharangovich Snap Shot saved by Vitek Vanecek,3rd
-34.0,-27.0,Shot,Zdeno Chara Slap Shot saved by Elvis Merzlikins,1st
-59.0,11.0,Shot,Patrik Laine Snap Shot saved by Ilya Sorokin,1st
-76.0,-36.0,Missed Shot,Gustav Nyquist Wide of Net Ilya Sorokin,1st
-40.0,-18.0,Shot,Cole Sillinger Wrist Shot saved by Ilya Sorokin,1st
-54.0,-18.0,Missed Shot,Sean Kuraly Wide of Net Ilya Sorokin,1st
-57.0,22.0,Shot,Jakub Voracek Wrist Shot saved by Ilya Sorokin,1st
-76.0,-36.0,Missed Shot,Boone Jenner Wide of Net Ilya Sorokin,1st
-34.0,29.0,Shot,Scott Mayfield Wrist Shot saved by Elvis Merzlikins,1st
-63.0,27.0,Missed Shot,Patrik Laine Wide of Net Ilya Sorokin,1st
-57.0,-30.0,Shot,Yegor Chinakhov Wrist Shot saved by Ilya Sorokin,1st
-58.0,20.0,Shot,Jack Roslovic Slap Shot saved by Ilya Sorokin,1st
-61.0,31.0,Missed Shot,Anders Lee Wide of Net Elvis Merzlikins,1st
-35.0,-20.0,Missed Shot,Andy Greene Wide of Net Elvis Merzlikins,1st
-68.0,12.0,Missed Shot,Anthony Beauvillier Wide of Net Elvis Merzlikins,1st
-82.0,13.0,Shot,Mathew Barzal Backhand saved by Elvis Merzlikins,1st
-58.0,-14.0,Shot,Cole Sillinger Wrist Shot saved by Ilya Sorokin,1st
-65.0,-18.0,Shot,Brock Nelson Snap Shot saved by Elvis Merzlikins,1st
-58.0,-1.0,Shot,Patrik Laine Wrist Shot saved by Ilya Sorokin,1st
-81.0,2.0,Shot,Anders Lee Tip-In saved by Elvis Merzlikins,1st
-78.0,-6.0,Missed Shot,Anders Lee Wide of Net Elvis Merzlikins,1st
-62.0,2.0,Shot,Kyle Palmieri Snap Shot saved by Elvis Merzlikins,1st
-48.0,-7.0,Shot,Scott Mayfield Snap Shot saved by Elvis Merzlikins,1st
-60.0,-33.0,Shot,Mathew Barzal Wrist Shot saved by Elvis Merzlikins,1st
-36.0,-2.0,Missed Shot,Andy Greene Over Net Elvis Merzlikins,1st
-55.0,-33.0,Shot,Jakub Voracek Wrist Shot saved by Ilya Sorokin,1st
-66.0,-8.0,Missed Shot,Oliver Bjorkstrand Wide of Net Ilya Sorokin,1st
-33.0,-29.0,Shot,Yegor Chinakhov Slap Shot saved by Ilya Sorokin,1st
-75.0,-2.0,Shot,Jake Bean Wrist Shot saved by Ilya Sorokin,1st
-72.0,32.0,Shot,Mathew Barzal Wrist Shot saved by Elvis Merzlikins,1st
-75.0,38.0,Shot,Mathew Barzal Snap Shot saved by Elvis Merzlikins,1st
-59.0,14.0,Shot,Cole Sillinger Snap Shot saved by Ilya Sorokin,1st
-67.0,-24.0,Shot,Oliver Wahlstrom Wrist Shot saved by Elvis Merzlikins,2nd
-34.0,-10.0,Shot,Ryan Pulock Snap Shot saved by Elvis Merzlikins,2nd
-50.0,-19.0,Shot,Matt Martin Snap Shot saved by Elvis Merzlikins,2nd
-48.0,38.0,Shot,Brock Nelson Snap Shot saved by Elvis Merzlikins,2nd
-68.0,35.0,Shot,Yegor Chinakhov Snap Shot saved by Ilya Sorokin,2nd
-59.0,-10.0,Shot,Gustav Nyquist Snap Shot saved by Ilya Sorokin,2nd
-61.0,16.0,Shot,Casey Cizikas Wrist Shot saved by Elvis Merzlikins,2nd
-59.0,40.0,Shot,Mathew Barzal Backhand saved by Elvis Merzlikins,2nd
-29.0,29.0,Shot,Ryan Pulock Wrist Shot saved by Elvis Merzlikins,2nd
-75.0,26.0,Shot,Alexandre Texier Wrist Shot saved by Ilya Sorokin,2nd
-89.0,-4.0,Shot,Jakub Voracek Wrap-around saved by Ilya Sorokin,2nd
-3.0,-25.0,Shot,Ryan Pulock Slap Shot saved by Elvis Merzlikins,2nd
-75.0,37.0,Shot,Anders Lee Snap Shot saved by Elvis Merzlikins,2nd
-83.0,0.0,Goal,"Scott Mayfield (1) Backhand, assists: none",2nd
-65.0,33.0,Shot,Jakub Voracek Slap Shot saved by Ilya Sorokin,2nd
-63.0,-1.0,Missed Shot,Oliver Wahlstrom Wide of Net Elvis Merzlikins,2nd
-77.0,-14.0,Missed Shot,Brock Nelson Wide of Net Elvis Merzlikins,2nd
-84.0,-23.0,Shot,Brock Nelson Tip-In saved by Elvis Merzlikins,2nd
-83.0,-7.0,Shot,Anthony Beauvillier Snap Shot saved by Elvis Merzlikins,2nd
-72.0,1.0,Shot,Adam Pelech Tip-In saved by Elvis Merzlikins,2nd
-82.0,7.0,Shot,Mathew Barzal Wrist Shot saved by Elvis Merzlikins,2nd
-59.0,25.0,Shot,Mathew Barzal Wrist Shot saved by Elvis Merzlikins,2nd
-59.0,-24.0,Shot,Anthony Beauvillier Wrist Shot saved by Elvis Merzlikins,2nd
-44.0,36.0,Missed Shot,Jakub Voracek Wide of Net Ilya Sorokin,2nd
-81.0,1.0,Goal,"Boone Jenner (3) Deflected, assists: Oliver Bjorkstrand (3), Jakub Voracek (4)",2nd
-54.0,-11.0,Shot,Cole Sillinger Backhand saved by Ilya Sorokin,2nd
-77.0,-2.0,Goal,"Cole Sillinger (1) Snap Shot, assists: Vladislav Gavrikov (3), Oliver Bjorkstrand (4)",2nd
-81.0,-28.0,Shot,Adam Boqvist Wrist Shot saved by Ilya Sorokin,3rd
-85.0,-3.0,Shot,Cole Sillinger Wrist Shot saved by Ilya Sorokin,3rd
-61.0,-11.0,Missed Shot,Mathew Barzal Wide of Net Elvis Merzlikins,3rd
-65.0,0.0,Shot,Anders Lee Wrist Shot saved by Elvis Merzlikins,3rd
-88.0,5.0,Missed Shot,Eric Robinson Wide of Net Ilya Sorokin,3rd
-45.0,-25.0,Shot,Jake Bean Snap Shot saved by Ilya Sorokin,3rd
-44.0,-26.0,Missed Shot,Mathew Barzal Wide of Net Elvis Merzlikins,3rd
-84.0,-10.0,Shot,Noah Dobson Backhand saved by Elvis Merzlikins,3rd
-66.0,1.0,Goal,"Mathew Barzal (2) Snap Shot, assists: Noah Dobson (2), Matt Martin (1)",3rd
-65.0,3.0,Shot,Josh Bailey Wrist Shot saved by Elvis Merzlikins,3rd
-83.0,-29.0,Missed Shot,Oliver Bjorkstrand Goalpost Ilya Sorokin,3rd
-71.0,-15.0,Shot,Mathew Barzal Wrist Shot saved by Elvis Merzlikins,3rd
-63.0,19.0,Shot,Adam Boqvist Snap Shot saved by Ilya Sorokin,3rd
-57.0,-33.0,Shot,Anders Lee Wrist Shot saved by Elvis Merzlikins,3rd
-73.0,7.0,Shot,Oliver Bjorkstrand Backhand saved by Ilya Sorokin,3rd
-84.0,3.0,Shot,Gustav Nyquist Wrist Shot saved by Ilya Sorokin,3rd
-53.0,17.0,Shot,Zach Werenski Wrist Shot saved by Ilya Sorokin,3rd
-59.0,22.0,Shot,Zach Werenski Snap Shot saved by Ilya Sorokin,3rd
-62.0,1.0,Missed Shot,Patrik Laine Over Net Ilya Sorokin,3rd
-36.0,-33.0,Shot,Patrik Laine Wrist Shot saved by Ilya Sorokin,3rd
-21.0,40.0,Shot,Yegor Chinakhov Deflected saved by Ilya Sorokin,3rd
-54.0,-17.0,Shot,Anders Lee Snap Shot saved by Elvis Merzlikins,3rd
-87.0,5.0,Shot,Eric Robinson Deflected saved by Ilya Sorokin,3rd
0.0,33.0,Shot,Cal Clutterbuck Snap Shot saved by Elvis Merzlikins,3rd
-36.0,24.0,Missed Shot,Scott Mayfield Wide of Net Elvis Merzlikins,3rd
-50.0,-1.0,Missed Shot,Jakub Voracek Wide of Net Ilya Sorokin,3rd
-48.0,-12.0,Shot,Anthony Beauvillier Snap Shot saved by Elvis Merzlikins,OT
-62.0,9.0,Missed Shot,Mathew Barzal Wide of Net Elvis Merzlikins,OT
-64.0,4.0,Shot,Anders Lee Snap Shot saved by Elvis Merzlikins,OT
-65.0,-18.0,Shot,Oliver Bjorkstrand Snap Shot saved by Ilya Sorokin,OT
-76.0,-6.0,Missed Shot,Oliver Bjorkstrand Over Net Ilya Sorokin,OT
-76.0,12.0,Goal,"Patrik Laine (2) Snap Shot, assists: Zach Werenski (3), Oliver Bjorkstrand (5)",OT
-84.0,-4.0,Shot,Patrick Kane Backhand saved by Thatcher Demko,1st
-69.0,2.0,Shot,Patrick Kane Wrist Shot saved by Thatcher Demko,1st
-71.0,-27.0,Shot,Henrik Borgstrom Wrist Shot saved by Thatcher Demko,1st
-74.0,-3.0,Shot,Dylan Strome Wrist Shot saved by Thatcher Demko,1st
-44.0,15.0,Missed Shot,Quinn Hughes Wide of Net Kevin  Lankinen,1st
-41.0,-21.0,Missed Shot,Quinn Hughes Wide of Net Kevin  Lankinen,1st
-42.0,-25.0,Shot,Conor Garland Wrist Shot saved by Kevin Lankinen,1st
-47.0,-4.0,Shot,Quinn Hughes Wrist Shot saved by Kevin Lankinen,1st
-59.0,10.0,Goal,"Jason Dickinson (1) Snap Shot, assists: Matthew Highmore (1), Nils Hoglander (3)",1st
-54.0,26.0,Shot,Patrick Kane Wrist Shot saved by Thatcher Demko,1st
-37.0,9.0,Shot,Seth Jones Slap Shot saved by Thatcher Demko,1st
-87.0,5.0,Shot,Jonathan Toews Wrist Shot saved by Thatcher Demko,1st
-73.0,-17.0,Goal,"Alex DeBrincat (2) Snap Shot, assists: Patrick Kane (4), Seth Jones (3)",1st
-60.0,-25.0,Shot,Ryan Carpenter Wrist Shot saved by Thatcher Demko,1st
-81.0,36.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Kevin Lankinen,1st
-37.0,33.0,Shot,Quinn Hughes Wrist Shot saved by Kevin Lankinen,1st
-47.0,21.0,Shot,Quinn Hughes Wrist Shot saved by Kevin Lankinen,1st
-50.0,-8.0,Shot,Brock Boeser Wrist Shot saved by Kevin Lankinen,1st
-57.0,-4.0,Missed Shot,Brock Boeser Wide of Net Kevin  Lankinen,1st
-38.0,-22.0,Shot,Calvin de Haan Wrist Shot saved by Thatcher Demko,1st
-45.0,5.0,Shot,Patrick Kane Wrist Shot saved by Thatcher Demko,1st
-54.0,28.0,Shot,Tucker Poolman Wrist Shot saved by Kevin Lankinen,1st
-39.0,-19.0,Shot,J.T. Miller Wrist Shot saved by Kevin Lankinen,1st
-76.0,24.0,Shot,Ryan Carpenter Wrist Shot saved by Thatcher Demko,1st
-37.0,7.0,Missed Shot,Jason Dickinson Wide of Net Kevin  Lankinen,1st
-46.0,4.0,Missed Shot,Conor Garland Wide of Net Kevin  Lankinen,1st
-84.0,8.0,Missed Shot,Patrick Kane Wide of Net Thatcher Demko,2nd
-47.0,-15.0,Shot,Patrick Kane Slap Shot saved by Thatcher Demko,2nd
-51.0,-16.0,Shot,J.T. Miller Wrist Shot saved by Kevin Lankinen,2nd
-47.0,38.0,Shot,Justin Dowling Wrist Shot saved by Kevin Lankinen,2nd
-85.0,-6.0,Missed Shot,Juho Lammikko Wide of Net Kevin  Lankinen,2nd
-49.0,-14.0,Shot,Dominik Kubalik Slap Shot saved by Thatcher Demko,2nd
-75.0,-4.0,Missed Shot,Patrick Kane Wide of Net Thatcher Demko,2nd
-85.0,-19.0,Missed Shot,Conor Garland Over Net Kevin  Lankinen,2nd
-58.0,-13.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Kevin Lankinen,2nd
-32.0,-23.0,Missed Shot,Jack Rathbone Wide of Net Kevin  Lankinen,2nd
-82.0,8.0,Shot,Matthew Highmore Wrist Shot saved by Kevin Lankinen,2nd
-45.0,-27.0,Missed Shot,Jujhar Khaira Wide of Net Thatcher Demko,2nd
-82.0,3.0,Goal,"Tanner Pearson (1) Tip-In, assists: Quinn Hughes (2), Conor Garland (4)",2nd
-35.0,17.0,Missed Shot,Oliver Ekman-Larsson Wide of Net Kevin  Lankinen,2nd
-57.0,-31.0,Shot,Patrick Kane Backhand saved by Thatcher Demko,2nd
-72.0,4.0,Shot,Henrik Borgstrom Wrist Shot saved by Thatcher Demko,2nd
-63.0,-22.0,Shot,Henrik Borgstrom Wrist Shot saved by Thatcher Demko,2nd
-40.0,24.0,Shot,Calvin de Haan Wrist Shot saved by Thatcher Demko,2nd
-81.0,5.0,Shot,Seth Jones Backhand saved by Thatcher Demko,2nd
-40.0,-14.0,Missed Shot,Jason Dickinson Wide of Net Kevin  Lankinen,2nd
-62.0,15.0,Shot,Tyler Johnson Wrist Shot saved by Thatcher Demko,2nd
-41.0,31.0,Missed Shot,Brock Boeser Wide of Net Kevin  Lankinen,2nd
-43.0,-3.0,Missed Shot,Bo Horvat Wide of Net Kevin  Lankinen,2nd
-82.0,-7.0,Shot,Brock Boeser Wrist Shot saved by Kevin Lankinen,2nd
-83.0,-6.0,Goal,"Brock Boeser (1) Wrist Shot, assists: Elias Pettersson (2), J.T. Miller (5)",2nd
-78.0,7.0,Missed Shot,Alex Chiasson Goalpost Kevin  Lankinen,2nd
-45.0,1.0,Shot,Quinn Hughes Wrist Shot saved by Kevin Lankinen,2nd
-54.0,11.0,Missed Shot,Brock Boeser Wide of Net Kevin  Lankinen,2nd
-44.0,-30.0,Shot,Kirby Dach Wrist Shot saved by Thatcher Demko,2nd
-22.0,-4.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Kevin Lankinen,3rd
-42.0,16.0,Shot,Connor Murphy Wrist Shot saved by Thatcher Demko,3rd
-40.0,-22.0,Missed Shot,Riley Stillman Wide of Net Thatcher Demko,3rd
-74.0,-14.0,Shot,Jake McCabe Wrist Shot saved by Thatcher Demko,3rd
-85.0,5.0,Shot,Jujhar Khaira Wrist Shot saved by Thatcher Demko,3rd
-83.0,2.0,Shot,Matthew Highmore Tip-In saved by Kevin Lankinen,3rd
-59.0,-8.0,Missed Shot,J.T. Miller Wide of Net Kevin  Lankinen,3rd
-78.0,-1.0,Missed Shot,Seth Jones Wide of Net Thatcher Demko,3rd
-64.0,-21.0,Shot,Elias Pettersson Wrist Shot saved by Kevin Lankinen,3rd
-35.0,-3.0,Missed Shot,Quinn Hughes Goalpost Kevin  Lankinen,3rd
-81.0,23.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Kevin Lankinen,3rd
-64.0,31.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Kevin Lankinen,3rd
-61.0,17.0,Shot,Jonathan Toews Slap Shot saved by Thatcher Demko,3rd
-57.0,11.0,Shot,J.T. Miller Slap Shot saved by Kevin Lankinen,3rd
-86.0,-23.0,Shot,Conor Garland Wrist Shot saved by Kevin Lankinen,3rd
-82.0,-2.0,Shot,Jonathan Toews Tip-In saved by Thatcher Demko,3rd
-71.0,1.0,Missed Shot,Tyler Johnson Wide of Net Thatcher Demko,3rd
-80.0,6.0,Missed Shot,Kirby Dach Over Net Thatcher Demko,3rd
-59.0,2.0,Shot,Seth Jones Wrist Shot saved by Thatcher Demko,3rd
-50.0,28.0,Shot,Dominik Kubalik Slap Shot saved by Thatcher Demko,3rd
-76.0,-21.0,Shot,Alex DeBrincat Slap Shot saved by Thatcher Demko,3rd
-80.0,0.0,Goal,"Conor Garland (2) Wrist Shot, assists: Tucker Poolman (1), Tyler Myers (2)",3rd
-58.0,-16.0,Shot,Jake McCabe Wrist Shot saved by Thatcher Demko,3rd
-67.0,37.0,Missed Shot,Yakov Trenin Goalpost Igor Shesterkin,1st
-68.0,-7.0,Shot,Yakov Trenin Wrist Shot saved by Igor Shesterkin,1st
-73.0,13.0,Goal,"Filip Chytil (1) Backhand, assists: Sammy Blais (1), Alexis Lafrenière (1)",1st
-48.0,1.0,Shot,Artemi Panarin Wrist Shot saved by Juuse Saros,1st
-63.0,-31.0,Missed Shot,Luke Kunin Wide of Net Igor Shesterkin,1st
-43.0,2.0,Shot,Ryan Lindgren Wrist Shot saved by Juuse Saros,1st
-64.0,-3.0,Shot,Ryan Johansen Wrist Shot saved by Igor Shesterkin,1st
-78.0,10.0,Shot,Mikael Granlund Snap Shot saved by Igor Shesterkin,1st
-73.0,-17.0,Shot,Chris Kreider Snap Shot saved by Juuse Saros,1st
-79.0,6.0,Shot,Yakov Trenin Deflected saved by Igor Shesterkin,1st
-80.0,37.0,Shot,Roman Josi Wrist Shot saved by Igor Shesterkin,1st
-41.0,13.0,Shot,Yakov Trenin Wrist Shot saved by Igor Shesterkin,1st
-76.0,-32.0,Shot,Dante Fabbro Wrist Shot saved by Igor Shesterkin,1st
-79.0,-28.0,Missed Shot,Filip Chytil Over Net Juuse Saros,1st
-65.0,16.0,Missed Shot,Artemi Panarin Wide of Net Juuse Saros,1st
-74.0,5.0,Shot,Mika Zibanejad Wrist Shot saved by Juuse Saros,1st
-5.0,19.0,Shot,Adam Fox Wrist Shot saved by Juuse Saros,1st
-84.0,-12.0,Shot,Filip Chytil Wrist Shot saved by Juuse Saros,1st
-66.0,2.0,Shot,Sammy Blais Wrist Shot saved by Juuse Saros,1st
-77.0,-10.0,Shot,Nick Cousins Backhand saved by Igor Shesterkin,1st
-81.0,-15.0,Missed Shot,Filip Forsberg Wide of Net Igor Shesterkin,1st
-57.0,-26.0,Missed Shot,Matt Duchene Over Net Igor Shesterkin,1st
-63.0,3.0,Shot,Roman Josi Wrist Shot saved by Igor Shesterkin,1st
-61.0,-23.0,Missed Shot,Chris Kreider Wide of Net Juuse Saros,1st
-59.0,1.0,Missed Shot,Tanner  Jeannot Wide of Net Igor Shesterkin,1st
-83.0,-3.0,Shot,Tanner Jeannot Backhand saved by Igor Shesterkin,1st
-78.0,-2.0,Shot,Tanner Jeannot Wrist Shot saved by Igor Shesterkin,1st
-61.0,33.0,Missed Shot,Filip Forsberg Over Net Igor Shesterkin,1st
-57.0,2.0,Shot,Nick Cousins Wrist Shot saved by Igor Shesterkin,1st
-74.0,31.0,Shot,Adam Fox Snap Shot saved by Juuse Saros,1st
-53.0,-26.0,Shot,Mika Zibanejad Snap Shot saved by Juuse Saros,1st
-63.0,-30.0,Shot,Alexis Lafrenière Snap Shot saved by Juuse Saros,2nd
-70.0,2.0,Shot,Alexis Lafrenière Tip-In saved by Juuse Saros,2nd
-49.0,-16.0,Shot,Artemi Panarin Wrist Shot saved by Juuse Saros,2nd
-72.0,23.0,Missed Shot,Chris Kreider Goalpost Juuse Saros,2nd
-52.0,16.0,Missed Shot,Artemi Panarin Wide of Net Juuse Saros,2nd
-73.0,23.0,Shot,Mika Zibanejad Slap Shot saved by Juuse Saros,2nd
-53.0,-3.0,Missed Shot,Artemi Panarin Wide of Net Juuse Saros,2nd
-80.0,-7.0,Shot,Alexis Lafrenière Wrist Shot saved by Juuse Saros,2nd
-85.0,-11.0,Shot,Filip Chytil Backhand saved by Juuse Saros,2nd
-57.0,-17.0,Shot,Filip Forsberg Wrist Shot saved by Igor Shesterkin,2nd
-70.0,-29.0,Shot,Mikael Granlund Wrist Shot saved by Igor Shesterkin,2nd
-43.0,39.0,Shot,Alexandre Carrier Wrist Shot saved by Igor Shesterkin,2nd
-84.0,8.0,Shot,Philip Tomasino Wrist Shot saved by Igor Shesterkin,2nd
-94.0,15.0,Goal,"Philip Tomasino (1) Wrist Shot, assists: Ryan Johansen (2), Dante Fabbro (1)",2nd
-88.0,-7.0,Shot,Chris Kreider Backhand saved by Juuse Saros,2nd
-67.0,35.0,Shot,Sammy Blais Wrist Shot saved by Juuse Saros,2nd
-82.0,-14.0,Missed Shot,Mika Zibanejad Goalpost Juuse Saros,2nd
-83.0,35.0,Missed Shot,Filip Forsberg Over Net Igor Shesterkin,2nd
-38.0,-1.0,Shot,Eeli Tolvanen Slap Shot saved by Igor Shesterkin,2nd
-44.0,25.0,Missed Shot,Roman Josi Wide of Net Igor Shesterkin,2nd
-72.0,0.0,Shot,Tanner Jeannot Tip-In saved by Igor Shesterkin,2nd
-41.0,31.0,Shot,Matt Duchene Wrist Shot saved by Igor Shesterkin,2nd
-53.0,20.0,Shot,Luke Kunin Snap Shot saved by Igor Shesterkin,2nd
-65.0,-19.0,Shot,Kevin Rooney Wrist Shot saved by Juuse Saros,2nd
-86.0,17.0,Shot,Mika Zibanejad Snap Shot saved by Juuse Saros,2nd
-73.0,26.0,Missed Shot,Colton Sissons Wide of Net Igor Shesterkin,2nd
-72.0,-33.0,Missed Shot,Yakov Trenin Wide of Net Igor Shesterkin,2nd
-53.0,-1.0,Shot,Sammy Blais Wrist Shot saved by Juuse Saros,2nd
-67.0,-16.0,Shot,Roman Josi Wrist Shot saved by Igor Shesterkin,2nd
-52.0,23.0,Shot,Philip Tomasino Slap Shot saved by Igor Shesterkin,2nd
-84.0,-9.0,Shot,Artemi Panarin Wrist Shot saved by Juuse Saros,2nd
-5.0,-38.0,Shot,Roman Josi Wrist Shot saved by Igor Shesterkin,2nd
-66.0,3.0,Shot,Philip Tomasino Backhand saved by Igor Shesterkin,3rd
-41.0,31.0,Missed Shot,Dante Fabbro Wide of Net Igor Shesterkin,3rd
-65.0,-12.0,Shot,Artemi Panarin Wrist Shot saved by Juuse Saros,3rd
-83.0,-26.0,Shot,Dryden Hunt Wrist Shot saved by Juuse Saros,3rd
-67.0,25.0,Shot,Matt Duchene Wrist Shot saved by Igor Shesterkin,3rd
-66.0,-27.0,Missed Shot,Chris Kreider Over Net Juuse Saros,3rd
-59.0,-24.0,Missed Shot,Filip Forsberg Wide of Net Igor Shesterkin,3rd
-34.0,4.0,Missed Shot,Nils Lundkvist Wide of Net Juuse Saros,3rd
-69.0,3.0,Missed Shot,Chris Kreider Wide of Net Juuse Saros,3rd
-71.0,-17.0,Missed Shot,Alexis Lafrenière Over Net Juuse Saros,3rd
-56.0,29.0,Shot,Filip Chytil Wrist Shot saved by Juuse Saros,3rd
-80.0,-9.0,Goal,"Alexis Lafrenière (2) Wrist Shot, assists: Sammy Blais (2), Adam Fox (3)",3rd
-50.0,3.0,Missed Shot,Sammy Blais Wide of Net Juuse Saros,3rd
-94.0,8.0,Shot,Sammy Blais Deflected saved by Juuse Saros,3rd
-74.0,-14.0,Shot,Barclay Goodrow Wrist Shot saved by Juuse Saros,3rd
-74.0,-7.0,Missed Shot,Dryden Hunt Over Net Juuse Saros,3rd
-73.0,6.0,Shot,Mika Zibanejad Wrist Shot saved by Juuse Saros,3rd
-73.0,15.0,Missed Shot,Mika Zibanejad Wide of Net Juuse Saros,3rd
-66.0,33.0,Missed Shot,Adam Fox Wide of Net Juuse Saros,3rd
-61.0,33.0,Shot,Mattias Ekholm Slap Shot saved by Igor Shesterkin,3rd
-54.0,25.0,Shot,Philip Tomasino Slap Shot saved by Igor Shesterkin,3rd
-41.0,2.0,Shot,Mattias Ekholm Wrist Shot saved by Igor Shesterkin,3rd
-45.0,-5.0,Goal,"Barclay Goodrow (1) Wrist Shot, assists: none",3rd
-41.0,2.0,Shot,Ryan Getzlaf Slap Shot saved by Connor Hellebuyck,1st
-75.0,2.0,Goal,"Troy Terry (1) Deflected, assists: Cam Fowler (3), Kevin Shattenkirk (3)",1st
-76.0,26.0,Shot,Josh Mahura Wrist Shot saved by Connor Hellebuyck,1st
-79.0,-3.0,Goal,"Pierre-Luc Dubois (3) Tip-In, assists: Kyle Connor (2), Evgeny Svechnikov (1)",1st
-63.0,-21.0,Shot,Kevin Shattenkirk Wrist Shot saved by Connor Hellebuyck,1st
-85.0,-6.0,Missed Shot,Sonny Milano Wide of Net Connor Hellebuyck,1st
-78.0,15.0,Missed Shot,Dominic Toninato Wide of Net John Gibson,1st
-63.0,-19.0,Missed Shot,Brenden Dillon Over Net John Gibson,1st
-80.0,19.0,Shot,Ryan Getzlaf Slap Shot saved by Connor Hellebuyck,1st
-36.0,-31.0,Shot,Benoit-Olivier Groulx Slap Shot saved by Connor Hellebuyck,1st
-64.0,0.0,Shot,Nikolaj Ehlers Wrist Shot saved by John Gibson,1st
-42.0,1.0,Shot,Isac Lundestrom Wrist Shot saved by Connor Hellebuyck,1st
